ID_CUPOM,DT,PRODUTO
117384904,2018-06-08 16:03:53.960,SUCO PR DAFRUTA LARANJA 1L
117384904,2018-06-08 16:03:53.960,TAPIOCA GROSSA TIA DORA 1KG
117384904,2018-06-08 16:03:53.960,MILHO PIP TRAD ZAELI AMERICANA 500G
117384904,2018-06-08 16:03:53.960,SUCO PR DAFRUTA LARANJA 1L
117384904,2018-06-08 16:03:53.960,TAPIOCA GROSSA TIA DORA 1KG
117518955,2018-06-09 10:41:39.433,CHIC TRIDENT MENTA             8G
117643046,2018-06-09 18:52:01.837,MARG PRIMOR CREMOSA C/SAL     500GR
117672728,2018-06-09 20:50:43.667,AGUA SANIT JESUS                 1L
116894294,2018-06-05 20:57:26.220,SH CLEAR MEN 2X1 LIMP DIARIA 200ML
116894294,2018-06-05 20:57:26.220,AGUA SANIT JESUS                 1L
116894294,2018-06-05 20:57:26.220,SH CLEAR MEN 2X1 LIMP DIARIA 200ML
116538249,2018-06-03 12:22:00.423,CERVEJA SKOL LT  350ML
116538249,2018-06-03 12:22:00.423,V ALHO KG
116887991,2018-06-05 20:24:17.367,FAR LACT NESTLE SH 210G
116887991,2018-06-05 20:24:17.367,FAR LACT NESTLE SH 210G
116904803,2018-06-05 22:59:52.380,SUCO PR KAPO ABACAXI          200ML
117045112,2018-06-06 18:20:48.983,BOLO DE TAPIOCA BOLIN B MEU PAO  KG
117045112,2018-06-06 18:20:48.983,QUEIJO MUSS TIROLEZ  P KG
117285479,2018-06-07 23:36:36.790,LIMP VEJA PESADA FL CAMPESTRE 1L
117285479,2018-06-07 23:36:36.790,LIMP VEJA PESADA FL CAMPESTRE 1L
117581923,2018-06-09 14:46:25.770,V ALHO KG
117688783,2018-06-09 23:30:54.833,CERVEJA SKOL LT  350ML
117688783,2018-06-09 23:30:54.833,V ALHO KG
117688783,2018-06-09 23:30:54.833,ASA COM PELE C/OSSO           700GR
117688783,2018-06-09 23:30:54.833,CERVEJA SKOL LT  350ML
117688783,2018-06-09 23:30:54.833,V ALHO KG
117688783,2018-06-09 23:30:54.833,ASA COM PELE C/OSSO           700GR
116994639,2018-06-06 15:01:43.267,MINI BOLO CRESPINHO
117169228,2018-06-07 13:13:53.387,F MANGA ROSA                     KG
117169228,2018-06-07 13:13:53.387,V ALHO KG
117169228,2018-06-07 13:13:53.387,F MANGA ROSA                     KG
117169228,2018-06-07 13:13:53.387,V ALHO KG
117169228,2018-06-07 13:13:53.387,F MANGA ROSA                     KG
117169228,2018-06-07 13:13:53.387,V ALHO KG
117169228,2018-06-07 13:13:53.387,F MANGA ROSA                     KG
117169228,2018-06-07 13:13:53.387,V ALHO KG
117169228,2018-06-07 13:13:53.387,F MANGA ROSA                     KG
117169228,2018-06-07 13:13:53.387,V ALHO KG
117213973,2018-06-07 17:21:27.577,PESCADINHA DO MAR                KG
117213973,2018-06-07 17:21:27.577,PESCADINHA DO MAR                KG
117277517,2018-06-07 21:35:16.710,FEIJAO PTO BIJU                 1KG
117277517,2018-06-07 21:35:16.710,COLORIFICO MARATA              97G
117277517,2018-06-07 21:35:16.710,FEIJAO FRADINHO TIA DORA T1 1KG
117285235,2018-06-07 23:08:49.963,FRANGO CONG IN NATURA AMERICANO  KG
117285235,2018-06-07 23:08:49.963,V ALHO KG
117285235,2018-06-07 23:08:49.963,POLPA CAJU RIO GRANDE 500G
117285235,2018-06-07 23:08:49.963,CESTA BASICA UN
117285235,2018-06-07 23:08:49.963,LAVA ROU TIXAN PRIMAVERA SH 1L
117285235,2018-06-07 23:08:49.963,LAVA ROU TIXAN PRIMAVERA SH 1L
117285235,2018-06-07 23:08:49.963,FRANGO CONG IN NATURA AMERICANO  KG
117285235,2018-06-07 23:08:49.963,V ALHO KG
117285235,2018-06-07 23:08:49.963,POLPA CAJU RIO GRANDE 500G
117285235,2018-06-07 23:08:49.963,CESTA BASICA UN
117285235,2018-06-07 23:08:49.963,LAVA ROU TIXAN PRIMAVERA SH 1L
117285235,2018-06-07 23:08:49.963,LAVA ROU TIXAN PRIMAVERA SH 1L
117285235,2018-06-07 23:08:49.963,FRANGO CONG IN NATURA AMERICANO  KG
117285235,2018-06-07 23:08:49.963,V ALHO KG
117285235,2018-06-07 23:08:49.963,POLPA CAJU RIO GRANDE 500G
117285235,2018-06-07 23:08:49.963,CESTA BASICA UN
117285235,2018-06-07 23:08:49.963,LAVA ROU TIXAN PRIMAVERA SH 1L
117285235,2018-06-07 23:08:49.963,LAVA ROU TIXAN PRIMAVERA SH 1L
117285546,2018-06-07 23:50:04.407,FRANGO CONG IN NATURA AMERICANO  KG
116700249,2018-06-04 19:14:56.480,CATCHUP QUERO PICANTE FP       400G
116700249,2018-06-04 19:14:56.480,BATATA RUPPER'S OND CEB E SALSA 45G
116942415,2018-06-06 10:37:03.730,SUCO PR KAPO ABACAXI          200ML
116942415,2018-06-06 10:37:03.730,SUCO REF CAMP TANGERINA 15G
116942415,2018-06-06 10:37:03.730,SUCO REF CAMP TANGERINA 15G
116942415,2018-06-06 10:37:03.730,SUCO REF CAMP TANGERINA 15G
116942415,2018-06-06 10:37:03.730,CHOC NESTLE KIT KAT 40G
117003045,2018-06-06 15:42:16.220,F MANGA ROSA                     KG
117003045,2018-06-06 15:42:16.220,PICOLE FRUTTA KIBON DOC LEI 135ML
117043493,2018-06-06 18:15:17.770,CALDO MAGGI GALINHA 114G
117043493,2018-06-06 18:15:17.770,CALDO MAGGI GALINHA 114G
117043493,2018-06-06 18:15:17.770,CALDO MAGGI GALINHA 114G
117043493,2018-06-06 18:15:17.770,CALDO MAGGI GALINHA 114G
117043493,2018-06-06 18:15:17.770,CALDO MAGGI GALINHA 114G
117043493,2018-06-06 18:15:17.770,CALDO MAGGI GALINHA 114G
117049709,2018-06-06 18:35:27.260,PIZZA MED TERELINA KG
117049709,2018-06-06 18:35:27.260,PIZZA MED TERELINA KG
117049709,2018-06-06 18:35:27.260,PIZZA MED TERELINA KG
117102262,2018-06-06 23:36:44.047,BISC NEST PASS LEITE           150G
117102262,2018-06-06 23:36:44.047,BISC NEST PASS LEITE           150G
117102262,2018-06-06 23:36:44.047,BISC NEST NESFIT CACAU E CER 200G
117102262,2018-06-06 23:36:44.047,FAR LACT NESTLE SH 210G
117102262,2018-06-06 23:36:44.047,FAR LACT NESTLE SH 210G
117102262,2018-06-06 23:36:44.047,FAR LACT NESTLE SH 210G
117102262,2018-06-06 23:36:44.047,SOB CHANDELLE CHANT CHOCOLATE  200G
117102262,2018-06-06 23:36:44.047,IOG DANONINHO PETIT SUIS MULT 320G
117102262,2018-06-06 23:36:44.047,CHOC NESTLE KIT KAT 40G
117102262,2018-06-06 23:36:44.047,QUEIJO MUSS TIROLEZ  P KG
117284351,2018-06-07 22:29:47.480,F MANGA ROSA                     KG
117314803,2018-06-08 10:10:24.610,V ALHO KG
117314803,2018-06-08 10:10:24.610,V ALHO KG
117314803,2018-06-08 10:10:24.610,ADOC LIQ ADOCYL SUCRALOSE 80ML
117450216,2018-06-08 20:01:21.943,SABAO PO TIXAN PRIMAVERA 500G
117450216,2018-06-08 20:01:21.943,SABAO BAR GAROTO NEUTRO GLICER  1KG
117477715,2018-06-08 23:14:35.787,FAR LACT NESTLE SH 210G
117477715,2018-06-08 23:14:35.787,FAR LACT NESTLE SH 210G
117477715,2018-06-08 23:14:35.787,FAR LACT NESTLE SH 210G
117628861,2018-06-09 18:00:40.737,V ESPINAFRE ILHA UN
117628861,2018-06-09 18:00:40.737,"SUCO NATONE LARANJA 1,5L"
116566381,2018-06-03 20:06:07.597,SAB FRANCIS CLASSICO ROSA       90G
116566381,2018-06-03 20:06:07.597,SAB FRANCIS CLASSICO ROSA       90G
116566381,2018-06-03 20:06:07.597,REFRIG JESUS LT               350ML
116566381,2018-06-03 20:06:07.597,REFRIG JESUS LT               350ML
116566381,2018-06-03 20:06:07.597,CATCHUP HELM TRAD SQZ 380G
116566381,2018-06-03 20:06:07.597,PAPEL HIG MAX PUR FD NEU L16P15X30M
116804265,2018-06-05 14:28:55.733,OLEO SOJA LIZA PET 900ML
116945351,2018-06-06 10:48:16.827,QUEIJO MUSS PEDACO POLENGHI P    KG
116945351,2018-06-06 10:48:16.827,PAPEL HIG MAX PUR FD NEU L16P15X30M
116952803,2018-06-06 11:20:47.917,F MACA ARGENTINA                 KG
117139468,2018-06-07 10:44:40.127,PAPEL HIG ALPINO NEU FD L24P22 30M
117139468,2018-06-07 10:44:40.127,PAPEL HIG ALPINO NEU FD L24P22 30M
117503498,2018-06-09 09:47:55.250,LAVA ROU TIXAN PRIMAVERA SH 1L
117672713,2018-06-09 20:50:40.713,BISC COOK BAUD CHOCOLATE       110G
116811687,2018-06-05 15:24:11.850,MANTEIGA REAL 500GR
116881060,2018-06-05 19:55:51.273,PILHA PANASONIC ALK PALITO LR3  2X1
116881060,2018-06-05 19:55:51.273,PILHA PANASONIC ALK PALITO LR3  2X1
116881060,2018-06-05 19:55:51.273,PILHA PANASONIC ALK PALITO LR3  2X1
116881526,2018-06-05 19:57:00.450,F MANGA ROSA                     KG
116881526,2018-06-05 19:57:00.450,POLPA CAJU RIO GRANDE 500G
116881526,2018-06-05 19:57:00.450,SACO FREEZER RP 5KG            50X1
116881526,2018-06-05 19:57:00.450,CHOC NESTLE KIT KAT 40G
116881526,2018-06-05 19:57:00.450,CHOC NESTLE KIT KAT 40G
116881526,2018-06-05 19:57:00.450,F MANGA ROSA                     KG
116881526,2018-06-05 19:57:00.450,POLPA CAJU RIO GRANDE 500G
116881526,2018-06-05 19:57:00.450,SACO FREEZER RP 5KG            50X1
116881526,2018-06-05 19:57:00.450,CHOC NESTLE KIT KAT 40G
116881526,2018-06-05 19:57:00.450,CHOC NESTLE KIT KAT 40G
116887127,2018-06-05 20:20:47.473,FRANGO CONG IN NATURA AMERICANO  KG
116887127,2018-06-05 20:20:47.473,FEIJAO PTO BIJU                 1KG
116887127,2018-06-05 20:20:47.473,ACHOC LIQ NESCAU PRONTO LIGHT 200ML
116887127,2018-06-05 20:20:47.473,LING SUINA SEARA             KG
116887127,2018-06-05 20:20:47.473,QUEIJO MUSS TIROLEZ  P KG
116887127,2018-06-05 20:20:47.473,PIZZA MED TERELINA KG
116887127,2018-06-05 20:20:47.473,LING CALAB PAMPLONA            KG
116913914,2018-06-06 08:26:15.943,F MANGA ROSA                     KG
116538249,2018-06-03 12:22:00.423,F MELAO REDINHA ESPECIAL KG
116538249,2018-06-03 12:22:00.423,FEIJAO CARIOCA KICALDO T1       1KG
116538249,2018-06-03 12:22:00.423,ACUC REF BRANCA DE NEVE         1KG
116887991,2018-06-05 20:24:17.367,OLEO SOJA SINHA PET 900ML
116887991,2018-06-05 20:24:17.367,MILHO PIP TRAD YOKI PREMIUM 500G
116887991,2018-06-05 20:24:17.367,SACO LIXO BRASFORTE 50L 10X1
116887991,2018-06-05 20:24:17.367,POLPA ACEROLA SEMPRE VIVA 400G
116887991,2018-06-05 20:24:17.367,OLEO SOJA SINHA PET 900ML
116887991,2018-06-05 20:24:17.367,MILHO PIP TRAD YOKI PREMIUM 500G
116887991,2018-06-05 20:24:17.367,SACO LIXO BRASFORTE 50L 10X1
116887991,2018-06-05 20:24:17.367,POLPA ACEROLA SEMPRE VIVA 400G
117285479,2018-06-07 23:36:36.790,AGUA SANIT BRILUX BCA 1L
117285479,2018-06-07 23:36:36.790,DESINF PINHO SOL                 1L
117285479,2018-06-07 23:36:36.790,IOG ACTIVIA AVEIA 170G
117285479,2018-06-07 23:36:36.790,AGUA SANIT BRILUX BCA 1L
117285479,2018-06-07 23:36:36.790,DESINF PINHO SOL                 1L
117285479,2018-06-07 23:36:36.790,IOG ACTIVIA AVEIA 170G
117381675,2018-06-08 15:49:04.480,BRIOCHE                          KG
117381675,2018-06-08 15:49:04.480,BRIOCHE                          KG
117381675,2018-06-08 15:49:04.480,F MELAO REDINHA ESPECIAL KG
117381675,2018-06-08 15:49:04.480,ACUC REF BRANCA DE NEVE         1KG
117581923,2018-06-09 14:46:25.770,BIFE COXAO MOLE KG
117581923,2018-06-09 14:46:25.770,SAB FRANCIS CLASSICO BRANCO     90G
117581923,2018-06-09 14:46:25.770,VITAMINA SKAFE ANTI-CASPA      10ML
117581923,2018-06-09 14:46:25.770,AMAC ROU COMF CONC OL ESS ROM 500ML
117602515,2018-06-09 16:20:24.970,DESINF PINHO SOL                 1L
117602515,2018-06-09 16:20:24.970,BISC RANCHE ROSCA COCO 400G
117602515,2018-06-09 16:20:24.970,BISC CLUB SOCIAL INT 144G
117688783,2018-06-09 23:30:54.833,PAPEL HIG ROSE COTTON NEU FLS 4X30M
117688783,2018-06-09 23:30:54.833,F MANGA TOMMY                    KG
117688783,2018-06-09 23:30:54.833,PAPEL HIG ROSE COTTON NEU FLS 4X30M
117688783,2018-06-09 23:30:54.833,F MANGA TOMMY                    KG
116856427,2018-06-05 18:26:33.610,F MANGA TOMMY                    KG
116856427,2018-06-05 18:26:33.610,F MELAO REDINHA ESPECIAL KG
116856427,2018-06-05 18:26:33.610,V BROCOLIS NINJA              KG
116856427,2018-06-05 18:26:33.610,BAR PROT &JOY BANA E CANE 70G
116994639,2018-06-06 15:01:43.267,V BROCOLIS NINJA              KG
117212578,2018-06-07 17:15:26.733,AGUA SANIT BRILUX BCA 1L
117212578,2018-06-07 17:15:26.733,F MELAO REDINHA ESPECIAL KG
117212578,2018-06-07 17:15:26.733,IOG V CAMPO LACFREE GOJI/CRANB 140G
117212578,2018-06-07 17:15:26.733,AGUA SANIT BRILUX BCA 1L
117212578,2018-06-07 17:15:26.733,F MELAO REDINHA ESPECIAL KG
117212578,2018-06-07 17:15:26.733,IOG V CAMPO LACFREE GOJI/CRANB 140G
117277517,2018-06-07 21:35:16.710,IOG V CAMPO WHEY BANANA 250G
117285235,2018-06-07 23:08:49.963,SABAO BAR TULY GLIC BLUE/AZUL 1KG
117285235,2018-06-07 23:08:49.963,SABAO BAR TULY GLIC BLUE/AZUL 1KG
117285235,2018-06-07 23:08:49.963,SABAO BAR TULY GLIC BLUE/AZUL 1KG
117406042,2018-06-08 17:26:46.780,BISC RANCHE ROSCA COCO 400G
116700249,2018-06-04 19:14:56.480,ACHOC LIQ NESQUIK MORANGO     200ML
116942415,2018-06-06 10:37:03.730,F MELAO REDINHA ESPECIAL KG
116942415,2018-06-06 10:37:03.730,SUCO REF CAMP SALAD FRUTAS 15G
117003045,2018-06-06 15:42:16.220,F MELAO REDINHA ESPECIAL KG
117003045,2018-06-06 15:42:16.220,FILE DE PEITO FGO CONG FRIATO 1KG
117003045,2018-06-06 15:42:16.220,ACAFRAO BEM BOM                 50G
117026486,2018-06-06 17:19:58.827,IOG NESTLE GREGO TORTA MACA 90G
117026486,2018-06-06 17:19:58.827,IOG NESTLE GREGO TORTA MACA 90G
117026486,2018-06-06 17:19:58.827,IOG NESTLE GREGO TORTA MACA 90G
117026486,2018-06-06 17:19:58.827,IOG NESTLE GREGO TORTA MACA 90G
117026486,2018-06-06 17:19:58.827,IOG NESTLE GREGO TORTA MACA 90G
117026486,2018-06-06 17:19:58.827,IOG NESTLE GREGO TORTA MACA 90G
117043493,2018-06-06 18:15:17.770,MOUSSE CHOC BRANCO               KG
117043493,2018-06-06 18:15:17.770,MOUSSE CHOC BRANCO               KG
117049709,2018-06-06 18:35:27.260,IOG ACTIVIA AVEIA 170G
117049709,2018-06-06 18:35:27.260,IOG ACTIVIA AVEIA 170G
117049709,2018-06-06 18:35:27.260,IOG ACTIVIA AVEIA 170G
117314803,2018-06-08 10:10:24.610,SAB JOHN ADUL MEL LINHACA 90G
117450216,2018-06-08 20:01:21.943,TRIGO P/QUIBE SINHA            500G
117477715,2018-06-08 23:14:35.787,FRALDINHA KG
117477715,2018-06-08 23:14:35.787,FRALDINHA KG
117477715,2018-06-08 23:14:35.787,IOG ITAMBE NOLAC INTEGRAL 170G
117477715,2018-06-08 23:14:35.787,IOG ITAMBE NOLAC INTEGRAL 170G
117477715,2018-06-08 23:14:35.787,FRALDINHA KG
117477715,2018-06-08 23:14:35.787,FRALDINHA KG
117477715,2018-06-08 23:14:35.787,IOG ITAMBE NOLAC INTEGRAL 170G
117477715,2018-06-08 23:14:35.787,IOG ITAMBE NOLAC INTEGRAL 170G
117477715,2018-06-08 23:14:35.787,FRALDINHA KG
117477715,2018-06-08 23:14:35.787,FRALDINHA KG
117477715,2018-06-08 23:14:35.787,IOG ITAMBE NOLAC INTEGRAL 170G
117477715,2018-06-08 23:14:35.787,IOG ITAMBE NOLAC INTEGRAL 170G
116566381,2018-06-03 20:06:07.597,PRATO TIPICOS UN
116566381,2018-06-03 20:06:07.597,LEITE L VIDA ITAMBE INT 1L
116879586,2018-06-05 19:48:17.860,F MELAO REDINHA ESPECIAL KG
116879586,2018-06-05 19:48:17.860,IOG ACTIVIA AVEIA 170G
116879586,2018-06-05 19:48:17.860,F MELAO REDINHA ESPECIAL KG
116879586,2018-06-05 19:48:17.860,IOG ACTIVIA AVEIA 170G
116945351,2018-06-06 10:48:16.827,F MANGA TOMMY                    KG
116952803,2018-06-06 11:20:47.917,F MELAO REDINHA ESPECIAL KG
116952803,2018-06-06 11:20:47.917,PAO DE ALHO                      KG
116952803,2018-06-06 11:20:47.917,PAO DE ALHO                      KG
117126181,2018-06-07 09:42:58.897,TOALHA BANHO COTEMINAS ENXUTA PETAL
117139468,2018-06-07 10:44:40.127,FOSF PARANA                    10X1
117139468,2018-06-07 10:44:40.127,FEIJAO CARIOCA KICALDO T1       1KG
117139468,2018-06-07 10:44:40.127,FEIJAO CARIOCA KICALDO T1       1KG
117139468,2018-06-07 10:44:40.127,FEIJAO CARIOCA KICALDO T1       1KG
117139468,2018-06-07 10:44:40.127,ACUC REF BRANCA DE NEVE         1KG
117139468,2018-06-07 10:44:40.127,ACUC REF BRANCA DE NEVE         1KG
117139468,2018-06-07 10:44:40.127,ACUC REF BRANCA DE NEVE         1KG
117139468,2018-06-07 10:44:40.127,ACUC REF BRANCA DE NEVE         1KG
117139468,2018-06-07 10:44:40.127,FOSF PARANA                    10X1
117139468,2018-06-07 10:44:40.127,FEIJAO CARIOCA KICALDO T1       1KG
117139468,2018-06-07 10:44:40.127,FEIJAO CARIOCA KICALDO T1       1KG
117139468,2018-06-07 10:44:40.127,FEIJAO CARIOCA KICALDO T1       1KG
117139468,2018-06-07 10:44:40.127,ACUC REF BRANCA DE NEVE         1KG
117139468,2018-06-07 10:44:40.127,ACUC REF BRANCA DE NEVE         1KG
117139468,2018-06-07 10:44:40.127,ACUC REF BRANCA DE NEVE         1KG
117139468,2018-06-07 10:44:40.127,ACUC REF BRANCA DE NEVE         1KG
117672713,2018-06-09 20:50:40.713,POLPA ACEROLA SEMPRE VIVA 400G
116811687,2018-06-05 15:24:11.850,ARROZ PARB TIO JORGE INTEGRAL   1KG
116811687,2018-06-05 15:24:11.850,BISC RANCHE ROSCA COCO 400G
116881060,2018-06-05 19:55:51.273,BRIOCHE                          KG
116881060,2018-06-05 19:55:51.273,PAO DE ALHO                      KG
116881060,2018-06-05 19:55:51.273,BRIOCHE                          KG
116881060,2018-06-05 19:55:51.273,PAO DE ALHO                      KG
116881060,2018-06-05 19:55:51.273,BRIOCHE                          KG
116881060,2018-06-05 19:55:51.273,PAO DE ALHO                      KG
116881526,2018-06-05 19:57:00.450,V BROCOLIS NINJA              KG
116881526,2018-06-05 19:57:00.450,BISC RANCHE ROSCA COCO 400G
116881526,2018-06-05 19:57:00.450,V BROCOLIS NINJA              KG
116881526,2018-06-05 19:57:00.450,BISC RANCHE ROSCA COCO 400G
116913914,2018-06-06 08:26:15.943,FOSF PARANA                    10X1
116952890,2018-06-06 11:20:59.680,FILE DE PEITO FGO CONG FRIATO 1KG
116894294,2018-06-05 20:57:26.220,AGUA SANIT JESUS                 1L
116899491,2018-06-05 21:32:39.617,AGUA SANIT JESUS                 1L
116899491,2018-06-05 21:32:39.617,COND ELSEVE OLEO EXTR CACHOS 200ML
116904856,2018-06-05 23:00:58.560,IOG VIGOR GREGO MOR/BAUNILHA 100G
116904856,2018-06-05 23:00:58.560,IOG VIGOR GREGO MOR/BAUNILHA 100G
117140487,2018-06-07 10:48:25.080,MARG PRIMOR CREMOSA C/SAL     500GR
117140487,2018-06-07 10:48:25.080,MARG PRIMOR CREMOSA C/SAL     500GR
117299606,2018-06-08 09:03:15.217,OVOS DE GALINHA GD VERMELHO 20X1
117398076,2018-06-08 16:57:21.623,MUSCULO TRAZEIRO PROMOCIONAL KG
117524354,2018-06-09 10:58:49.343,CR PENT SALON L HIDRA 500ML
117641157,2018-06-09 18:45:14.133,TAPIOCA GROSSA TIA DORA 1KG
116522400,2018-06-03 11:27:13.307,PIMENTINHA HORT VERDE  KG
116522400,2018-06-03 11:27:13.307,QUEIJO POLENGHI CREEM CHEESE  150GR
116566137,2018-06-03 19:51:33.820,ISOTONICO GATORADE LARANJA    500ML
116566137,2018-06-03 19:51:33.820,AGUA SANIT JESUS                 1L
116733912,2018-06-04 22:55:47.877,OVOS DE GALINHA GD VERMELHO 20X1
116870069,2018-06-05 19:12:36.993,MILHO PIP MIC YOKI MANT/SUAV   100G
116870069,2018-06-05 19:12:36.993,MILHO PIP MIC YOKI MANT/SUAV   100G
116870069,2018-06-05 19:12:36.993,MILHO PIP MIC YOKI MANT/SUAV   100G
117102391,2018-06-06 23:37:09.440,SABAO BAR REAL GLIC LIMAO       1KG
117102391,2018-06-06 23:37:09.440,AMENDOIM DORI JAPONES           70G
117102391,2018-06-06 23:37:09.440,LIMP CASA E PERF AGRADABLE 1L
117102391,2018-06-06 23:37:09.440,AGUA SANIT JESUS                 1L
117102391,2018-06-06 23:37:09.440,SABAO PO BRILHANT M TEC MACIEZ  1KG
117102391,2018-06-06 23:37:09.440,SABAO PO BRILHANTE ANTIBAC 1KG
117102391,2018-06-06 23:37:09.440,ESP BRILUX MULTIUSO LV4PG3
117102391,2018-06-06 23:37:09.440,SABAO BAR REAL GLIC LIMAO       1KG
117102391,2018-06-06 23:37:09.440,AMENDOIM DORI JAPONES           70G
117102391,2018-06-06 23:37:09.440,LIMP CASA E PERF AGRADABLE 1L
117102391,2018-06-06 23:37:09.440,AGUA SANIT JESUS                 1L
117102391,2018-06-06 23:37:09.440,SABAO PO BRILHANT M TEC MACIEZ  1KG
117102391,2018-06-06 23:37:09.440,SABAO PO BRILHANTE ANTIBAC 1KG
117102391,2018-06-06 23:37:09.440,ESP BRILUX MULTIUSO LV4PG3
117168657,2018-06-07 13:08:33.030,CAPSULA NESC DLC GST ESPRESSO 96G
117168657,2018-06-07 13:08:33.030,CAPSULA NESC DLC GST ESPRESSO 96G
117168657,2018-06-07 13:08:33.030,COOKIE BAUD AVEIA E PASSAS     140G
117330012,2018-06-08 11:16:58.200,PIMENTINHA HORT VERDE  KG
117330012,2018-06-08 11:16:58.200,CREME AVELA NUTELA             140G
117340926,2018-06-08 12:04:23.213,MAIONESE HELLM SH              200G
117535343,2018-06-09 11:37:36.063,V MAXIXE ILHA                    KG
117535343,2018-06-09 11:37:36.063,V MAXIXE ILHA                    KG
117535343,2018-06-09 11:37:36.063,V MAXIXE ILHA                    KG
117535930,2018-06-09 11:38:44.820,TORRADA COMUM BUMBA MEU PAO      KG
117606439,2018-06-09 16:38:03.717,PIMENTINHA HORT VERDE  KG
117606439,2018-06-09 16:38:03.717,COOKIE BAUD AVEIA E PASSAS     140G
117606439,2018-06-09 16:38:03.717,PIMENTINHA HORT VERDE  KG
117606439,2018-06-09 16:38:03.717,COOKIE BAUD AVEIA E PASSAS     140G
116559499,2018-06-03 14:11:14.533,PIMENTINHA HORT VERDE  KG
116559499,2018-06-03 14:11:14.533,CREME AVELA NUTELA             140G
116813127,2018-06-05 15:30:50.803,V ABOBRINHA ITALIANA             KG
116813127,2018-06-05 15:30:50.803,OVOS DE GALINHA BRANCO EXT (10)20X1
116813127,2018-06-05 15:30:50.803,OLEO JOHN BABY RECEM NASCIDO 100ML
116813127,2018-06-05 15:30:50.803,V ABOBRINHA ITALIANA             KG
116813127,2018-06-05 15:30:50.803,OVOS DE GALINHA BRANCO EXT (10)20X1
116813127,2018-06-05 15:30:50.803,OLEO JOHN BABY RECEM NASCIDO 100ML
116872791,2018-06-05 19:22:07.947,DESCOLORANTE PO CARE LISS P SOJ 20G
116987446,2018-06-06 14:16:11.993,CR LEITE CAMPONESA UHT TRAD 200G
116987446,2018-06-06 14:16:11.993,CR LEITE CAMPONESA UHT TRAD 200G
116987446,2018-06-06 14:16:11.993,CR LEITE CAMPONESA UHT TRAD 200G
116987446,2018-06-06 14:16:11.993,CR LEITE CAMPONESA UHT TRAD 200G
116987446,2018-06-06 14:16:11.993,CR LEITE CAMPONESA UHT TRAD 200G
116987446,2018-06-06 14:16:11.993,CR LEITE CAMPONESA UHT TRAD 200G
116987446,2018-06-06 14:16:11.993,CR LEITE CAMPONESA UHT TRAD 200G
116987446,2018-06-06 14:16:11.993,CR LEITE CAMPONESA UHT TRAD 200G
117136086,2018-06-07 10:28:38.917,IOG ACTIVIA SENSAC KIWI 120G
117136086,2018-06-07 10:28:38.917,IOG ACTIVIA SENSAC KIWI 120G
117136086,2018-06-07 10:28:38.917,IOG ACTIVIA SENSAC KIWI 120G
117177200,2018-06-07 14:07:29.563,IOG ACTIVIA SENSAC KIWI 120G
117177200,2018-06-07 14:07:29.563,IOG ACTIVIA SENSAC KIWI 120G
117177200,2018-06-07 14:07:29.563,IOG ACTIVIA SENSAC KIWI 120G
117177200,2018-06-07 14:07:29.563,IOG ACTIVIA SENSAC KIWI 120G
117262966,2018-06-07 20:17:18.550,AP BARB DESC PREST FEM 2X1
117262966,2018-06-07 20:17:18.550,SH CLEAR MEN 2X1 LIMP DIARIA 200ML
117262966,2018-06-07 20:17:18.550,AGUA SANIT JESUS                 1L
117262966,2018-06-07 20:17:18.550,VELA VIDA LUZ N3 BCA 10G        8X1
117262966,2018-06-07 20:17:18.550,VELA VIDA LUZ N3 BCA 10G        8X1
117262966,2018-06-07 20:17:18.550,VELA VIDA LUZ N3 BCA 10G        8X1
117671477,2018-06-09 20:45:52.990,IOG VIGOR F VERMELHAS         180G
117671477,2018-06-09 20:45:52.990,ENERG RED BULL           355ML
117671477,2018-06-09 20:45:52.990,IOG VIGOR GREGO BLUEBERRY 100G
117675391,2018-06-09 21:05:32.350,REFRIG KUAT PET 250ML
116499160,2018-06-03 10:11:57.073,CHOCOLATE QUENTE GRANDE      220ML
116902834,2018-06-05 22:04:30.337,OVOS DE GALINHA BRANCO EXT (10)20X1
116902834,2018-06-05 22:04:30.337,OVOS DE GALINHA BRANCO EXT (10)20X1
117019539,2018-06-06 16:52:35.683,MUSCULO TRAZEIRO PROMOCIONAL KG
117132479,2018-06-07 10:13:49.190,IOG BETANIA INTEGR LAR/CEN/MEL 170G
